Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2801.83579340874,2845.73589383231,2858.56899092769,2914.21285695222,2652.87879478958,2945.73664283744,3233.3568807314,3171.50905832741,3319.54261733278,3436.31010124694,3941.03280858409,4655.48496449805,5144.53560286014,5732.69456061536,6033.6811722183,6149.98146081932,6241.85614464638
Sao Tome and Principe,STP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,18.9,..,..,..,..,..,..,13,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,36.1309866576801,34.9167686629633,33.9427799271709,33.2724022389298,32.9664110551868,32.8693313598633,32.7393264770508,32.6084289550781,32.4781112670898,32.3479995727539,32.2171173095703,32.0870056152344,31.9563293457031,31.8261032104492,31.6279080201659,31.3956078896432,31.1289829815116
Sao Tome and Principe,STP,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,18.15703,17.50715,11.87365,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,18.0547,19.08887,8.55706,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,135.53961,..,41.93097,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.5544900894165,9.99429035186768,9.9882698059082,8.79410245042467,6.92846012115479,6.68509006500244,4.4321699142456,4.69794988632202,6.11515998840332,5.87489986419678,5.62454986572266,6.10573891896978,5.02931173372591,5.53985041124283,5.19392101712613,5.0288576428727,..
Sao Tome and Principe,STP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.2486305236816,20.5607795715332,19.3274097442627,11.3804157822642,13.7216196060181,18.8296699523926,12.3246698379517,11.2973403930664,15.9666795730591,18.3999996185303,20.1165409088135,17.5924450901,16.1259357979116,16.5841912023207,17.086328518452,18.3450062516556,18.0866969516388
Sao Tome and Principe,STP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,125.332,126.434,125.905,121.66,117.495,109.97,105.161,101.935,97.439,93.609,91.095,89.959,88.99,87.903,86.779,86.195,..
Sao Tome and Principe,STP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,51.52398,53.29614,55.81724,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,21.255,26.96681,22.60819,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,16.12556,8.25518,9.60057,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,22.248,22.26,22.248,22.184,22.177,22.19,22.141,22.056,21.823,21.521,21.158,20.776,19.703,20.141,20.3,20.075,19.898
Sao Tome and Principe,STP,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,..,..,..,..,..,..,..,..,27.857,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,25.255,25.31,25.256,25.135,25.154,25.301,25.335,25.174,24.898,24.461,23.926,23.27,22.31,22.502,22.852,22.807,22.744
Sao Tome and Principe,STP,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,..,..,..,..,..,..,..,..,33.933,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,23.767,23.8,23.767,23.673,23.677,23.755,23.744,23.616,23.356,22.981,22.527,22.005,20.986,21.303,21.557,21.423,21.304
Sao Tome and Principe,STP,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,..,..,..,..,..,30.867,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,22.73,22.719,22.727,22.754,22.752,22.728,22.731,22.768,22.844,22.955,23.092,23.25,22.649,22.936,23.014,22.874,22.771
Sao Tome and Principe,STP,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..,30.374,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,22.519,22.513,22.524,22.557,22.56,22.546,22.559,22.6,22.696,22.827,22.987,23.165,22.566,22.832,22.998,22.872,22.782
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,2.38327636004872,2.30924305588459,2.1960816383463,2.09396113456698,2.02092788368455,1.93896614465408,1.85635532189371,1.77510214302047,1.6823011731644,1.59795344333085,1.54237554431048,1.51332392108067,1.87691054092554,2.06017354745306,1.93819561963228,1.99754660166419,2.0004655038868
Sao Tome and Principe,STP,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,5,..,..,..,..,..,..,..,..,..,5.4,..,..,..,..,..
Sao Tome and Principe,STP,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,34.4,..,..,..,..,..,..,..,..,..,28,..,..,..,..,..
Sao Tome and Principe,STP,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.5806110754384,48.8568685144409,49.1511210456103,49.4711310842865,49.631534298961,49.9006222204208,50.3268825738165,50.6439622410186,50.7917256553896,50.8274446080001,50.7534784795413,50.6518973740838,50.6256468995793,50.8686432671352,51.1340245038523,51.3368401307526,51.5243448085818
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,
Last Updated: 01/28/2026,,,,,,,,,,,,,,,,,,,,
Code,License Type,Indicator Name,Long definition,Source,Topic,Dataset,Unit of measure,Periodicity,Reference period,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions,Other notes,License URL
NY.GDP.PCAP.PP.CD,CC BY-4.0,"GDP per capita, PPP (current international $)","This indicator provides values for gross domestic product (GDP) expressed in current international dollars, converted by purchasing power parities (PPPs). PPPs account for the different price levels across countries and thus PPP-based comparisons of economic output are more appropriate for comparing the output of economies and the average material well-being of their inhabitants than exchange-rate based comparisons.  

Gross domestic product is the total income earned through the production of goods and services in an economic territory during an accounting period. It can be measured in three different ways: using either the expenditure approach, the income approach, or the production approach. This series has been linked to produce a consistent time series to counteract breaks in series over time due to changes in base years, source data and methodologies. Thus, it may not be comparable with other national accounts series in the database for historical years. The core indicator has been divided by the general population to achieve a per capita estimate. This indicator is expressed in current prices, meaning no adjustment has been made to account for price changes over time. The PPP conversion factor is a currency conversion factor and a spatial price deflator. PPPs convert different currencies to a common currency and, in the process of conversion, equalize their purchasing power by eliminating the differences in price levels between countries, thereby allowing volume or output comparisons of GDP and its expenditure components.","International Comparison Program (ICP), World Bank (WB), uri: https://www.worldbank.org/en/programs/icp/data, note: This information is for ICP’s PPPs utilized in WDI, publisher: International Comparison Program (ICP), date accessed: May 30, 2024, date published: May 30, 2024;
The Eurostat PPP Programme, Eurostat (ESTAT), uri: https://ec.europa.eu/eurostat/databrowser/explore/all/all_themes, publisher: Eurostat;
The OECD PPP Programme, Organisation for Economic Co-operation and Development (OECD), uri: https://data-explorer.oecd.org/, publisher: OECD;
Staff estimates, World Bank (WB);
National Accounts data files, Organisation for Economic Co-operation and Development (OECD);
World Economic Outlook database, International Monetary Fund (IMF)",Economic Policy & Debt: Purchasing power parity,WB_WDI,Current international $,Annual,1990-2024,Weighted average,"Methodology: The International Comparison Program (ICP) estimates PPPs for the world’s countries. The ICP is conducted as a global partnership of countries, multilateral agencies, and academia. The recent 2021 ICP comparison covered 176 countries, including 49 Eurostat-OECD countries. For countries that have not participated in ICP comparisons, the PPP are imputed based on a regression model. ICP estimated PPPs cover years from 2011 to 2021. WDI extrapolates 2011 PPPs for years earlier years, and 2021 PPPs for later years. For the member countries of Eurostat-OECD PPP Programme, PPP conversion factors are periodically updated based on the organizations’ databases. 

National accounts are compiled in accordance with international standards: System of National Accounts, 2008 or 1993 versions. Specific information on how countries compile their national accounts can be found on the IMF website: https://dsbb.imf.org/  Linked series have been smoothed to remove breaks resulting from changes in base years, data sources or compilation methods. The linking is performed using historical nominal growth rates from archived WDI databases.

Statistical concept(s): PPPs are primarily used to convert the national accounts data of economies, such as GDP and its expenditure components, into a common currency.  In the process of conversion, they control for differences in the price levels of economies, and thus equalize purchasing power. PPP-based comparisons of economic output differ from market exchange rate-based comparisons as the latter do not distinguish between the relative price levels of different items in economies. Overall price levels are normally higher in higher-income economies than they are in lower-income economies (Balassa-Samuelson effect), mostly because of the large differences in price levels for non-traded products. If no account is taken of the larger price level differences for non-traded products when converting GDP to a common currency, the size of higher-income economies with high price levels will be overstated and the size of lower-income economies with low price levels will be understated. No distinction is made between traded products and non-traded products when market exchange rates are used to convert GDP to a common currency: the rate is the same for all products. PPP-converted GDP does not have this bias because PPPs account for the different price levels of traded products and non-traded products. Thus, PPPs are more appropriate for comparing the output of economies and the average material well-being of their inhabitants and are also less impacted by the potential volatility of market exchange rates. PPPs are calculated by the International Comparison Program (ICP) based on the prices of goods and services within an economy and national accounts expenditures. 

The  conceptual elements of the SNA (System of National Accounts) measure what takes place in the economy, between which agents, and for what purpose. At the heart of the SNA is the production of goods and services. These may be used for consumption in the period to which the accounts relate or may be accumulated for use in a later period. In simple terms, the amount of value added generated by production represents GDP. The income corresponding to GDP is distributed to the various agents or groups of agents as income and it is the process of distributing and redistributing income that allows one agent to consume the goods and services produced by another agent or to acquire goods and services for later consumption. The way in which the SNA captures this pattern of economic flows is to identify the activities concerned by recognizing the institutional units in the economy and by specifying the structure of accounts capturing the transactions relevant to one stage or another of the process by which goods and services are produced and ultimately consumed.","PPPs are used to convert national accounts data from different countries, such as GDP and its expenditure components, into a common currency, while also eliminating the effect of price level differences between countries. PPPs are also used to derive price level indexes (PLIs), the ratio of a country’s PPP to its market exchange rate, to directly compare price levels across countries.
The PPP-based expenditures to which they give rise are primarily used to make spatial comparisons of volume and per capita consumption or levels of GDP and its expenditure components across countries.  PPP-based indicators are used for national, regional, and global policy making and analysis across the socioeconomic spectrum from poverty and inequality, to health and education, to energy and climate, through to economic growth, labor, productivity, trade, competitiveness, and infrastructure. A number of Sustainable Development Goals use PPP-based indicators to measure development progress.

This indicator is related to the national accounts, which are critical for understanding and managing a country's economy. They provide a framework for the analysis of economic performance. National accounts are the basis for estimating the Gross Domestic Product (GDP) and Gross National Income (GNI), which are the most widely used indicator of economic performance. They are essential for government policymakers, providing the data needed to design and assess fiscal and monetary policies; and are also used by businesses and investors to assess the economic climate and make investment decisions. NAS enable comparison between economies, which is crucial for international trade, investment decisions, and economic competitiveness. More specifically, this indicator is related to national accounts aggregates. Gross Domestic Product (GDP), Gross National Income (GNI), and other aggregates provide a snapshot of the size and health of an economy by measuring the total economic activity within a country. They can thus be used by policymakers to design and implement economic policies, as they reflect the overall economic performance and can indicate the need for intervention in certain areas. Aggregates also allow for comparisons between different economies, which can be useful for trade negotiations, investment decisions, and economic benchmarking. By examining aggregates over time, economists and analysts can identify trends, cycles, and potential areas of concern within an economy, and investors can use national accounts aggregates to assess the potential risks and returns of investing in a particular country. Overall, national accounts aggregates are fundamental tools for economic analysis, policy formulation, and decision-making at both the national and international levels.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SI.POV.DDAY,CC BY-4.0,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"Poverty headcount ratio at $3.00 a day is the percentage of the population living on less than $3.00 a day at 2021 purchasing power adjusted prices. As a result of revisions in PPP exchange rates, poverty rates for individual countries cannot be compared with poverty rates reported in earlier editions.","World Bank, Poverty and Inequality Platform. Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database. For more information and methodology, please see http://pip.worldbank.org., World Bank (WB), uri: http://pip.worldbank.org, note: Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database.",Poverty: Poverty rates,WB_WDI,%,Annual,1963-2024,Population-weighted average,"Methodology: International comparisons of poverty estimates entail both conceptual and practical problems. Countries have different definitions of poverty, and consistent comparisons across countries can be difficult. Local poverty lines tend to have higher purchasing power in rich countries, where more generous standards are used, than in poor countries.







Since World Development Report 1990, the World Bank has aimed to apply a common standard in measuring extreme poverty, anchored to what poverty means in the world's poorest countries. The welfare of people living in different countries can be measured on a common scale by adjusting for differences in the purchasing power of currencies. The commonly used $1 a day standard, measured in 1985 international prices and adjusted to local currency using purchasing power parities (PPPs), was chosen for World Development Report 1990 because it was typical of the poverty lines in low-income countries at the time. As differences in the cost of living across the world evolve, the international poverty line has to be periodically updated using new PPP price data to reflect these changes. The last change was in September 2022, when we adopted $3.00 as the international poverty line using the 2021 PPP. Poverty measures based on international poverty lines attempt to hold the real value of the poverty line constant across countries, as is done when making comparisons over time. The $4.20 poverty line is derived from typical national poverty lines in countries classified as Lower Middle Income. The $8.30 poverty line is derived from typical national poverty lines in countries classified as Upper Middle Income.







Early editions of World Development Indicators used PPPs from the Penn World Tables to convert values in local currency to equivalent purchasing power measured in U.S dollars. Later editions used 1993, 2005, and 2021 consumption PPP estimates produced by the World Bank. The current extreme poverty line is set at $3.00 a day in 2021 PPP terms, which represents the mean of the poverty lines found in 15 of the poorest countries ranked by per capita consumption. The new poverty line maintains the same standard for extreme poverty - the poverty line typical of the poorest countries in the world - but updates it using the latest information on the cost of living in developing countries. As a result of revisions in PPP exchange rates, poverty rates for individual countries cannot be compared with poverty rates reported in earlier editions.







The statistics reported here are based on consumption data or, when unavailable, on income surveys.
Statistical concept(s): Poverty headcount ratio at $3.00 a day refers to the percentage of a population whose consumption or income per day falls short of the international poverty line of $3.00 a day (adjusted for purchasing power parity differences across countries), the poverty line typical of low-income countries.","The World Bank Group is committed to reducing extreme poverty to 3 percent or less, globally, by 2030. The World Bank defines extreme poverty as living on less than $3.00 a day (adjusted for purchasing power differences across countries). The value of $3.00 is the typical poverty line of low-income countries, which is the minimum amount of money people in low-income countries need to cover their daily basic needs, including food, clothing, and shelter. The share of population living on less than $3.00 a day is the first indicator the World Bank tracks in its Bank’s expanded vision indicators to create a world free of poverty in a livable planet. It is also the indicator the UN tracks for SDG 1.1. Monitoring poverty is important on the global development agenda as well as on the national development agenda of many countries.","Despite progress in the last decade, the challenges of measuring poverty remain. The timeliness, frequency, quality, and comparability of household surveys need to increase substantially, particularly in the poorest countries. The availability and quality of poverty monitoring data remains low in small states, countries with fragile situations, and low-income countries and even some middle-income countries. The low frequency and lack of comparability of the data available in some countries create uncertainty over the magnitude of poverty reduction. 







Besides the frequency and timeliness of survey data, other data quality issues arise in measuring household living standards. The surveys ask detailed questions on sources of income and how it was spent, which must be carefully recorded by trained personnel. Income is generally more difficult to measure accurately, and consumption comes closer to the notion of living standards. And income can vary over time even if living standards do not. But consumption data are not always available: the latest estimates reported here use consumption data for about two-thirds of countries.







However, even similar surveys may not be strictly comparable because of differences in timing or in the quality and training of enumerators. Comparisons of countries at different levels of development also pose a potential problem because of differences in the relative importance of the consumption of nonmarket goods. The local market value of all consumption in kind (including own production, particularly important in underdeveloped rural economies) should be included in total consumption expenditure but may not be. Most survey data now include valuations for consumption or income from own production, but valuation methods vary.",The World Bank’s internationally comparable poverty monitoring database now draws on income or detailed consumption data from more than 2000 household surveys across 169 countries. See the Poverty and Inequality Platform (PIP) for details (www.pip.worldbank.org).,https://datacatalog.worldbank.org/public-licenses#cc-by
SP.RUR.TOTL.ZS,CC BY-4.0,Rural population (% of total population),Rural population refers to people living in rural areas as defined by national statistical offices. It is calculated as the difference between total population and urban population.,"World Urbanization Prospects, United Nations (UN), uri: https://population.un.org/wup/, note: World Bank staff estimates based on the United Nations Population Division's World Urbanization Prospects, National definitions, publisher: UN Population Division;
Staff estimates, World Bank (WB), note: World Bank staff estimates based on the United Nations Population Division's World Urbanization Prospects, National definitions",Environment: Density & urbanization,WB_WDI,Percentage,Annual,1960-2024,Weighted average,"Methodology: Percentages rural are calculated as the difference between 100 and the proportion of urban population in percentage.
Statistical concept(s): Rural population is calculated as the difference between the total population and the urban population. Rural population is approximated as the midyear nonurban population. While a practical means of identifying the rural population, it is not a precise measure.","The rural population is calculated using the urban share reported by the United Nations Population Division.

The two distinct images - isolated farm, thriving metropolis - represent poles on a continuum. Life changes along a variety of dimensions, moving from the most remote forest outpost through fields and pastures, past tiny hamlets, through small towns with weekly farm markets, into intensively cultivated areas near large towns and small cities, eventually reaching the center of a megacity. Along the way access to infrastructure, social services, and nonfarm employment increase, and with them population density and income.

A 2005 World Bank Policy Research Paper proposes an operational definition of rurality based on population density and distance to large cities (Chomitz, Buys, and Thomas 2005). The report argues that these criteria are important gradients along which economic behavior and appropriate development interventions vary substantially. Where population densities are low, markets of all kinds are thin, and the unit cost of delivering most social services and many types of infrastructure is high. Where large urban areas are distant, farm-gate or factory-gate prices of outputs will be low and input prices will be high, and it will be difficult to recruit skilled people to public service or private enterprises. Thus, low population density and remoteness together define a set of rural areas that face special development challenges.

Countries differ in the way they classify population as "urban" or "rural."

Most countries use an urban classification related to the size or characteristics of settlements. Some define urban areas based on the presence of certain infrastructure and services. And other countries designate urban areas based on administrative arrangements. Because of national differences in the characteristics that distinguish urban from rural areas, the distinction between urban and rural population is not amenable to a single definition that would be applicable to all countries.

Rural population methodology is defined by various national statistical offices. In the United States, for example, the US Census Bureau's urban-rural classification is fundamentally a delineation of geographical areas, identifying both individual urban areas and the rural areas of the nation. "Rural" encompasses all population, housing, and territory not included within an urban area.","Aggregation of urban and rural population may not add up to total population because of different country coverage.

Estimates of the world's urban population would change significantly if China, India, and a few other populous nations were to change their definition of urban centers.

Because the estimates of city and metropolitan area are based on national definitions of what constitutes a city or metropolitan area, cross-country comparisons should be made with caution. To estimate urban populations, UN ratios of urban to total population were applied to the World Bank's estimates of total population.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.XPD.PRIM.PC.ZS,CC BY-4.0,"Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student is the average general government expenditure (current, capital, and transfers) per student in the given level of education, expressed as a percentage of GDP per capita.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Inputs,WB_WDI,,Annual,1995-2018,Median,"Methodology: General government expenditure per student in primary education is calculated by dividing total government expenditure on primary education by the number of students at primary level, expressed as a percentage of GDP per capita. Aggregate data are World Bank estimates.

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Data on GDP per capita come from the World Bank. 

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s):",,,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.XPD.SECO.PC.ZS,CC BY-4.0,"Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student is the average general government expenditure (current, capital, and transfers) per student in the given level of education, expressed as a percentage of GDP per capita.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Inputs,WB_WDI,,Annual,1995-2018,Median,"Methodology: General government expenditure per student in secondary education is calculated by dividing total government expenditure on secondary education by the number of students at secondary level, expressed as a percentage of GDP per capita. Aggregate data are World Bank estimates.

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Data on GDP per capita come from the World Bank. 

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s):",,,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.XPD.TERT.PC.ZS,CC BY-4.0,"Government expenditure per student, tertiary (% of GDP per capita)","Government expenditure per student is the average general government expenditure (current, capital, and transfers) per student in the given level of education, expressed as a percentage of GDP per capita.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Inputs,WB_WDI,,Annual,1970-2018,Median,"Methodology: General government expenditure per student in tertiary education is calculated by dividing total government expenditure on tertiary education by the number of students at tertiary level, expressed as a percentage of GDP per capita. Aggregate data are World Bank estimates.

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Data on GDP per capita come from the World Bank. 

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s):",,,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.XPD.TOTL.GD.ZS,CC BY-4.0,"Government expenditure on education, total (% of GDP)","General government expenditure on education (current, capital, and transfers) is expressed as a percentage of GDP. It includes expenditure funded by transfers from international sources to government. General government usually refers to local, regional and central governments.","Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), date accessed: 2025-09-22, date published: 2025-09",Education: Inputs,WB_WDI,% of GDP,Annual,1970-2024,Median,"Methodology: Government expenditure on education, total (% of GDP) is calculated by dividing total government expenditure for all levels of education by the GDP, and multiplying by 100. Aggregate data are based on World Bank estimates.

















Information pertaining to educational expenditures is sourced from national governments, which provide the data in response to the annual survey conducted by the UNESCO Institute for Statistics (UIS) or through the joint UNESCO-OECD-Eurostat (UOE) data collection initiative. The responses to the questionnaire regarding educational spending are typically derived from the annual financial statements issued by either the Ministry of Finance or the Ministry of Education, or from the national accounts maintained by the National Statistical Office. Additionally, data concerning GDP and overall government expenditure are accessible via the IMF’s World Economic Outlook database, which is updated annually.
Statistical concept(s): Generally, elevated levels of the indicator suggest that a government places a high priority on educational policy. Values ranging from 4% to 6% are indicative of a country achieving the benchmark set forth by the Education 2030 Framework for Action (https://uis.unesco.org/sites/default/files/documents/education-2030-incheon-framework-for-action-implementation-of-sdg4-2016-en_2.pdf).



















Educational expenditure encompasses spending on fundamental educational goods and services, including teaching personnel, school infrastructure, textbooks, and instructional materials, as well as on ancillary educational goods and services such as support services, general administration, and other related activities.



















Funding for education may originate from public sources, encompassing all government ministries and agencies that finance or support educational programs within the country, as well as from international and private sources, such as household contributions.","Investment in education acts as a driving force for economic growth, enhances productivity, and promotes the betterment of individual and collective welfare. This indicator evaluates the extent to which a government prioritizes education in relation to its overall economic prosperity.",Data may refer to spending by the ministry of education only (excluding spending on educational activities by other ministries).,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.XPD.TOTL.GB.ZS,CC BY-4.0,"Government expenditure on education, total (% of government expenditure)","General government expenditure on education (current, capital, and transfers) is expressed as a percentage of total general government expenditure on all sectors (including health, education, social services, etc.). It includes expenditure funded by transfers from international sources to government. General government usually refers to local, regional and central governments.","Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), date accessed: 2025-09-22, date published: 2025-09",Education: Inputs,WB_WDI,% of government expenditure,Annual,1980-2024,Median,"Methodology: Expenditure on education, total (% of government expenditure) is calculated by dividing total government expenditure on education by the total government expenditure on all sectors and multiplying by 100. Aggregate data are based on World Bank estimates.



















Information regarding educational expenditures is obtained from national governments through their responses to the annual survey on formal education conducted by the UNESCO Institute for Statistics (UIS). The data provided for this questionnaire often originates from the annual financial reports of the Ministry of Finance or the Ministry of Education, or from the national accounts compiled by the National Statistical Office. Additionally, comprehensive data on general government expenditure across all sectors are sourced from the International Monetary Fund's (IMF) World Economic Outlook database, which undergoes an annual update.
Statistical concept(s): A greater allocation of government funds towards education reflects a significant emphasis on educational priorities in comparison to other public sector investments. It is important to consider, however, that the capacity of governments to spend varies, resulting in differing budget sizes. Additionally, demographic factors such as the age distribution within a country can influence the proportion of spending on education versus other areas like health or social security.","Investment in education serves as a driving force for economic growth, enhancement of productivity, and the promotion of individual and collective prosperity. This indicator is instrumental in evaluating the extent to which a government prioritizes education, whether over time or in relation to other nations. Furthermore, it reflects the government's dedication to the investment in human capital development.","Data on government expenditure on education may refer to spending by the ministry of education only (excluding spending on educational activities by other ministries). In addition, definitions and methods of data on total general government expenditure may differ across countries.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SP.ADO.TFRT,CC BY-4.0,"Adolescent fertility rate (births per 1,000 women ages 15-19)","Adolescent fertility rate is the number of births per 1,000 women ages 15-19.","World Population Prospects, United Nations (UN), publisher: UN Population Division",Health: Reproductive health,WB_WDI,Per 1000 women,Annual,1960-2023,Weighted average,"Methodology: Adolescent fertility rates are based on data on registered live births from vital registration systems or, in the absence of such systems, from censuses or sample surveys. The estimated rates are generally considered reliable measures of fertility in the recent past. Where no empirical information on age-specific fertility rates is available, a model is used to estimate the share of births to adolescents. For countries without vital registration systems fertility rates are generally based on censuses or surveys.
Statistical concept(s): Reproductive health is a state of physical and mental well-being in relation to the reproductive system and its functions and processes. Means of achieving reproductive health include education and services during pregnancy and childbirth, safe and effective contraception, and prevention and treatment of sexually transmitted diseases. Complications of pregnancy and childbirth are the leading cause of death and disability among women of reproductive age in developing countries.",Adolescent childbearing is associated with a wide range of risks for young mothers. Women who become pregnant and give birth very early in their lives as well as their newborns are subject to elevated health risks.,,This is the Sustainable Development Goal indicator 3.7.2 [https://unstats.un.org/sdgs/metadata/].,https://datacatalog.worldbank.org/public-licenses#cc-by
